EmployeeID,SupervisorID,Level,Name,Email,DOB,HireDate,Supervisor,DivisionID,Division
37,5,3,Jessica Scott,jessica_scott@mockorg.com,1985-05-06,1997-05-09,N,5,Manufacturing
6,1,2,Samantha Leon,samantha_leon@mockorg.com,1991-07-27,2004-12-18,Y,6,Sales
38,6,3,James Brown,james_brown@mockorg.com,2004-06-09,2021-01-20,N,6,Sales
39,6,3,Marcus Johnson,marcus_johnson@mockorg.com,1980-02-24,2010-09-17,N,6,Sales
40,6,3,Bruce Castillo,bruce_castillo@mockorg.com,1974-07-05,2011-10-12,N,6,Sales
41,6,3,Kirsten Atkins,kirsten_atkins@mockorg.com,1997-12-09,1994-03-24,N,6,Sales
42,6,3,Mary Ferguson,mary_ferguson@mockorg.com,1984-04-13,2018-02-10,N,6,Sales
43,6,3,Michael Hughes,michael_hughes@mockorg.com,1987-12-23,2011-01-16,N,6,Sales
44,6,3,Leslie Johnson,leslie_johnson@mockorg.com,1973-04-07,2003-05-10,N,6,Sales
45,6,3,Jake Collins,jake_collins@mockorg.com,1977-02-17,2006-06-28,N,6,Sales
46,6,3,Brian Villanueva,brian_villanueva@mockorg.com,1992-04-03,2017-12-19,N,6,Sales
7,1,2,Derek Conrad,derek_conrad@mockorg.com,1994-01-07,1993-09-05,Y,7,Utilities
47,7,3,Steve Jordan,steve_jordan@mockorg.com,1984-04-15,1990-10-08,N,7,Utilities
48,7,3,Mark Gallagher,mark_gallagher@mockorg.com,1977-01-20,2018-05-26,N,7,Utilities
49,7,3,Amanda Sanchez,amanda_sanchez@mockorg.com,2006-08-28,2008-02-05,N,7,Utilities
50,7,3,Michael Wood,michael_wood@mockorg.com,1968-02-05,2022-06-27,N,7,Utilities
51,7,3,Michael Rogers,michael_rogers@mockorg.com,2002-05-19,2010-11-21,N,7,Utilities
52,7,3,Douglas Frost,douglas_frost@mockorg.com,1991-07-31,2023-12-16,N,7,Utilities
53,7,3,Jeffrey Vazquez,jeffrey_vazquez@mockorg.com,2005-12-29,2016-08-21,N,7,Utilities
8,1,2,Denise Schwartz,denise_schwartz@mockorg.com,1983-09-11,1999-05-18,Y,8,Marketing
54,8,3,Theodore Campos,theodore_campos@mockorg.com,1978-01-19,2003-01-05,N,8,Marketing
55,8,3,Yvonne Santos,yvonne_santos@mockorg.com,1981-07-14,2013-06-12,N,8,Marketing
56,8,3,Joshua Williamson,joshua_williamson@mockorg.com,1996-01-13,2021-12-05,N,8,Marketing
57,8,3,Martin Castillo,martin_castillo@mockorg.com,1975-09-01,2007-03-26,N,8,Marketing
58,8,3,Curtis Villanueva,curtis_villanueva@mockorg.com,1990-03-23,1993-01-15,N,8,Marketing
59,8,3,Benjamin Richardson,benjamin_richardson@mockorg.com,1979-09-14,1991-12-20,N,8,Marketing
9,1,2,Kent Jenkins,kent_jenkins@mockorg.com,1990-10-07,2014-03-15,Y,9,IT
60,9,3,Jeffrey Mercer,jeffrey_mercer@mockorg.com,1976-06-23,2022-01-23,N,9,IT
61,9,3,Robert Anderson,robert_anderson@mockorg.com,1993-05-06,1995-09-22,N,9,IT
62,9,3,Sylvia Hall,sylvia_hall@mockorg.com,2006-06-26,2014-06-20,N,9,IT
63,9,3,Seth Simmons,seth_simmons@mockorg.com,1982-03-05,2005-09-04,N,9,IT
64,9,3,Thomas Dawson,thomas_dawson@mockorg.com,1996-07-15,2018-06-13,N,9,IT
65,9,3,Michael Potter,michael_potter@mockorg.com,1979-07-09,2012-09-25,N,9,IT
66,9,3,Sherry Porter,sherry_porter@mockorg.com,1980-08-14,2011-08-27,N,9,IT
67,9,3,Meghan Myers,meghan_myers@mockorg.com,1989-01-03,2022-09-01,N,9,IT
10,1,2,Sarah Garrett,sarah_garrett@mockorg.com,2005-06-21,2007-04-03,Y,10,Quality
68,10,3,Nancy White,nancy_white@mockorg.com,1984-05-13,2008-03-19,N,10,Quality
69,10,3,Justin Davis,justin_davis@mockorg.com,1969-12-20,2002-11-18,N,10,Quality
70,10,3,Stacy Ramirez,stacy_ramirez@mockorg.com,2002-08-30,2022-05-23,N,10,Quality
71,10,3,James Wright,james_wright@mockorg.com,1969-04-08,2017-05-24,N,10,Quality
72,10,3,Christopher Ingram,christopher_ingram@mockorg.com,1995-03-29,1998-09-06,N,10,Quality
73,10,3,Shannon Ryan,shannon_ryan@mockorg.com,1998-06-21,2001-05-25,N,10,Quality
74,10,3,Rachel Carson,rachel_carson@mockorg.com,1987-04-10,2001-04-13,N,10,Quality
75,10,3,Sandra Diaz,sandra_diaz@mockorg.com,1996-01-04,2008-12-06,N,10,Quality
76,10,3,Michelle Thornton,michelle_thornton@mockorg.com,1982-07-19,2023-11-21,N,10,Quality
11,1,2,Robin Roth,robin_roth@mockorg.com,1969-04-17,2009-11-02,Y,11,Legal
77,11,3,Kellie Phillips,kellie_phillips@mockorg.com,1982-02-16,2024-04-22,N,11,Legal
78,11,3,James Wilson,james_wilson@mockorg.com,1978-05-31,1992-04-26,N,11,Legal
79,11,3,Jeffrey Gardner,jeffrey_gardner@mockorg.com,1968-05-29,2007-03-26,N,11,Legal
80,11,3,Michele Nolan DDS,michele_nolan_dds@mockorg.com,1971-04-15,2005-11-01,N,11,Legal
81,11,3,Lee Williams,lee_williams@mockorg.com,1989-10-08,2017-02-23,N,11,Legal
82,11,3,Nathan Thomas,nathan_thomas@mockorg.com,1987-06-17,2017-03-22,N,11,Legal
83,11,3,Rita Freeman,rita_freeman@mockorg.com,1983-01-08,2005-12-11,N,11,Legal
84,11,3,George Harrison,george_harrison@mockorg.com,1970-07-03,1992-01-25,N,11,Legal
